edition,match_number,match_id,stage,team_id,team,opponent,team_match_number,player_id,player,nominal_minutes,lineup_status,on_minute,off_minute,played_minutes,source_url,source_archive
2018,28,300331549,group,43822,Korea Republic,Mexico,2,363578,LEE Yong,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331549?language=en,data/raw/2018/fifa/live/m028_300331549.json
2018,43,300331532,group,43822,Korea Republic,Germany,3,363578,LEE Yong,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331532?language=en,data/raw/2018/fifa/live/m043_300331532.json
2018,12,300331499,group,43822,Korea Republic,Sweden,1,375754,KIM Younggwon,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331499?language=en,data/raw/2018/fifa/live/m012_300331499.json
2018,28,300331549,group,43822,Korea Republic,Mexico,2,375754,KIM Younggwon,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331549?language=en,data/raw/2018/fifa/live/m028_300331549.json
2018,43,300331532,group,43822,Korea Republic,Germany,3,375754,KIM Younggwon,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331532?language=en,data/raw/2018/fifa/live/m043_300331532.json
2018,12,300331499,group,43822,Korea Republic,Sweden,1,390081,LEE Seungwoo,90,used_substitute,72,90,18,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331499?language=en,data/raw/2018/fifa/live/m012_300331499.json
2018,28,300331549,group,43822,Korea Republic,Mexico,2,390081,LEE Seungwoo,90,used_substitute,64,90,26,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331549?language=en,data/raw/2018/fifa/live/m028_300331549.json
2018,43,300331532,group,43822,Korea Republic,Germany,3,390081,LEE Seungwoo,90,unused_substitute,,,0,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331532?language=en,data/raw/2018/fifa/live/m043_300331532.json
2018,12,300331499,group,43822,Korea Republic,Sweden,1,390525,LEE Jaesung,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331499?language=en,data/raw/2018/fifa/live/m012_300331499.json
2018,28,300331549,group,43822,Korea Republic,Mexico,2,390525,LEE Jaesung,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331549?language=en,data/raw/2018/fifa/live/m028_300331549.json
2018,43,300331532,group,43822,Korea Republic,Germany,3,390525,LEE Jaesung,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331532?language=en,data/raw/2018/fifa/live/m043_300331532.json
2018,12,300331499,group,43822,Korea Republic,Sweden,1,395083,HWANG Heechan,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331499?language=en,data/raw/2018/fifa/live/m012_300331499.json
2018,28,300331549,group,43822,Korea Republic,Mexico,2,395083,HWANG Heechan,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331549?language=en,data/raw/2018/fifa/live/m028_300331549.json
2018,43,300331532,group,43822,Korea Republic,Germany,3,395083,HWANG Heechan,90,used_substitute,56,79,23,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331532?language=en,data/raw/2018/fifa/live/m043_300331532.json
2018,1,300331503,group,43835,Saudi Arabia,Russia,1,218083,TAISEER ALJASSAM,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331503?language=en,data/raw/2018/fifa/live/m001_300331503.json
2018,18,300331530,group,43835,Saudi Arabia,Uruguay,2,218083,TAISEER ALJASSAM,90,starter,0,44,44,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331530?language=en,data/raw/2018/fifa/live/m018_300331530.json
2018,34,300331509,group,43835,Saudi Arabia,Egypt,3,218083,TAISEER ALJASSAM,90,absent,,,0,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331509?language=en,data/raw/2018/fifa/live/m034_300331509.json
2018,2,300353632,group,43855,Egypt,Uruguay,1,303682,AHMED FATHI,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300353632?language=en,data/raw/2018/fifa/live/m002_300353632.json
2018,17,300331495,group,43855,Egypt,Russia,2,303682,AHMED FATHI,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331495?language=en,data/raw/2018/fifa/live/m017_300331495.json
2018,34,300331509,group,43855,Egypt,Saudi Arabia,3,303682,AHMED FATHI,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331509?language=en,data/raw/2018/fifa/live/m034_300331509.json
2018,2,300353632,group,43855,Egypt,Uruguay,1,344640,AHMED HEGAZY,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300353632?language=en,data/raw/2018/fifa/live/m002_300353632.json
2018,17,300331495,group,43855,Egypt,Russia,2,344640,AHMED HEGAZY,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331495?language=en,data/raw/2018/fifa/live/m017_300331495.json
2018,34,300331509,group,43855,Egypt,Saudi Arabia,3,344640,AHMED HEGAZY,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331509?language=en,data/raw/2018/fifa/live/m034_300331509.json
2018,2,300353632,group,43855,Egypt,Uruguay,1,363863,TREZEGUET,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300353632?language=en,data/raw/2018/fifa/live/m002_300353632.json
2018,17,300331495,group,43855,Egypt,Russia,2,363863,TREZEGUET,90,starter,0,68,68,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331495?language=en,data/raw/2018/fifa/live/m017_300331495.json
2018,34,300331509,group,43855,Egypt,Saudi Arabia,3,363863,TREZEGUET,90,starter,0,81,81,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331509?language=en,data/raw/2018/fifa/live/m034_300331509.json
2018,2,300353632,group,43855,Egypt,Uruguay,1,401838,ALI GABR,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300353632?language=en,data/raw/2018/fifa/live/m002_300353632.json
2018,17,300331495,group,43855,Egypt,Russia,2,401838,ALI GABR,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331495?language=en,data/raw/2018/fifa/live/m017_300331495.json
2018,34,300331509,group,43855,Egypt,Saudi Arabia,3,401838,ALI GABR,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331509?language=en,data/raw/2018/fifa/live/m034_300331509.json
2018,2,300353632,group,43855,Egypt,Uruguay,1,407023,SAM MORSY,90,used_substitute,50,90,40,https://api.fifa.com/api/v3/live/football/17/254645/275073/300353632?language=en,data/raw/2018/fifa/live/m002_300353632.json
2018,17,300331495,group,43855,Egypt,Russia,2,407023,SAM MORSY,90,unused_substitute,,,0,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331495?language=en,data/raw/2018/fifa/live/m017_300331495.json
2018,34,300331509,group,43855,Egypt,Saudi Arabia,3,407023,SAM MORSY,90,unused_substitute,,,0,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331509?language=en,data/raw/2018/fifa/live/m034_300331509.json
2018,4,300331526,group,43872,Morocco,Iran,1,232674,Karim EL AHMADI,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331526?language=en,data/raw/2018/fifa/live/m004_300331526.json
2018,19,300331511,group,43872,Morocco,Portugal,2,232674,Karim EL AHMADI,90,starter,0,86,86,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331511?language=en,data/raw/2018/fifa/live/m019_300331511.json
2018,36,300340184,group,43872,Morocco,Spain,3,232674,Karim EL AHMADI,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300340184?language=en,data/raw/2018/fifa/live/m036_300340184.json
2018,4,300331526,group,43872,Morocco,Iran,1,291414,Noureddine AMRABAT,90,starter,0,76,76,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331526?language=en,data/raw/2018/fifa/live/m004_300331526.json
2018,19,300331511,group,43872,Morocco,Portugal,2,291414,Noureddine AMRABAT,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331511?language=en,data/raw/2018/fifa/live/m019_300331511.json
2018,36,300340184,group,43872,Morocco,Spain,3,291414,Noureddine AMRABAT,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300340184?language=en,data/raw/2018/fifa/live/m036_300340184.json
2018,4,300331526,group,43872,Morocco,Iran,1,296799,Mbark BOUSSOUFA,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331526?language=en,data/raw/2018/fifa/live/m004_300331526.json
2018,19,300331511,group,43872,Morocco,Portugal,2,296799,Mbark BOUSSOUFA,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331511?language=en,data/raw/2018/fifa/live/m019_300331511.json
2018,36,300340184,group,43872,Morocco,Spain,3,296799,Mbark BOUSSOUFA,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300340184?language=en,data/raw/2018/fifa/live/m036_300340184.json
2018,4,300331526,group,43872,Morocco,Iran,1,299073,Manuel DA COSTA,90,used_substitute,82,90,8,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331526?language=en,data/raw/2018/fifa/live/m004_300331526.json
2018,19,300331511,group,43872,Morocco,Portugal,2,299073,Manuel DA COSTA,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331511?language=en,data/raw/2018/fifa/live/m019_300331511.json
2018,36,300340184,group,43872,Morocco,Spain,3,299073,Manuel DA COSTA,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300340184?language=en,data/raw/2018/fifa/live/m036_300340184.json
2018,4,300331526,group,43872,Morocco,Iran,1,305954,Mehdi BENATIA,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331526?language=en,data/raw/2018/fifa/live/m004_300331526.json
2018,19,300331511,group,43872,Morocco,Portugal,2,305954,Mehdi BENATIA,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331511?language=en,data/raw/2018/fifa/live/m019_300331511.json
2018,36,300340184,group,43872,Morocco,Spain,3,305954,Mehdi BENATIA,90,unused_substitute,,,0,https://api.fifa.com/api/v3/live/football/17/254645/275073/300340184?language=en,data/raw/2018/fifa/live/m036_300340184.json
2018,4,300331526,group,43872,Morocco,Iran,1,395755,Monir EL KAJOUI,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331526?language=en,data/raw/2018/fifa/live/m004_300331526.json
2018,19,300331511,group,43872,Morocco,Portugal,2,395755,Monir EL KAJOUI,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331511?language=en,data/raw/2018/fifa/live/m019_300331511.json
2018,36,300340184,group,43872,Morocco,Spain,3,395755,Monir EL KAJOUI,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300340184?language=en,data/raw/2018/fifa/live/m036_300340184.json
2018,4,300331526,group,43872,Morocco,Iran,1,400721,Achraf HAKIMI,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331526?language=en,data/raw/2018/fifa/live/m004_300331526.json
2018,19,300331511,group,43872,Morocco,Portugal,2,400721,Achraf HAKIMI,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331511?language=en,data/raw/2018/fifa/live/m019_300331511.json
2018,36,300340184,group,43872,Morocco,Spain,3,400721,Achraf HAKIMI,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300340184?language=en,data/raw/2018/fifa/live/m036_300340184.json
2018,8,300331523,group,43876,Nigeria,Croatia,1,234463,John Obi MIKEL,90,starter,0,88,88,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331523?language=en,data/raw/2018/fifa/live/m008_300331523.json
2018,24,300331497,group,43876,Nigeria,Iceland,2,234463,John Obi MIKEL,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331497?language=en,data/raw/2018/fifa/live/m024_300331497.json
2018,39,300331519,group,43876,Nigeria,Argentina,3,234463,John Obi MIKEL,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331519?language=en,data/raw/2018/fifa/live/m039_300331519.json
2018,8,300331523,group,43876,Nigeria,Croatia,1,395529,William EKONG,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331523?language=en,data/raw/2018/fifa/live/m008_300331523.json
2018,24,300331497,group,43876,Nigeria,Iceland,2,395529,William EKONG,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331497?language=en,data/raw/2018/fifa/live/m024_300331497.json
2018,39,300331519,group,43876,Nigeria,Argentina,3,395529,William EKONG,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331519?language=en,data/raw/2018/fifa/live/m039_300331519.json
2018,8,300331523,group,43876,Nigeria,Croatia,1,402251,Leon BALOGUN,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331523?language=en,data/raw/2018/fifa/live/m008_300331523.json
2018,24,300331497,group,43876,Nigeria,Iceland,2,402251,Leon BALOGUN,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331497?language=en,data/raw/2018/fifa/live/m024_300331497.json
2018,39,300331519,group,43876,Nigeria,Argentina,3,402251,Leon BALOGUN,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331519?language=en,data/raw/2018/fifa/live/m039_300331519.json
2018,8,300331523,group,43876,Nigeria,Croatia,1,411700,Bryan IDOWU,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331523?language=en,data/raw/2018/fifa/live/m008_300331523.json
2018,24,300331497,group,43876,Nigeria,Iceland,2,411700,Bryan IDOWU,90,starter,0,46,46,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331497?language=en,data/raw/2018/fifa/live/m024_300331497.json
2018,39,300331519,group,43876,Nigeria,Argentina,3,411700,Bryan IDOWU,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331519?language=en,data/raw/2018/fifa/live/m039_300331519.json
2018,15,300331545,group,43879,Senegal,Poland,1,332314,Idrissa Gana GUEYE,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331545?language=en,data/raw/2018/fifa/live/m015_300331545.json
2018,32,300331505,group,43879,Senegal,Japan,2,332314,Idrissa Gana GUEYE,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331505?language=en,data/raw/2018/fifa/live/m032_300331505.json
2018,48,300331553,group,43879,Senegal,Colombia,3,332314,Idrissa Gana GUEYE,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331553?language=en,data/raw/2018/fifa/live/m048_300331553.json
2018,15,300331545,group,43879,Senegal,Poland,1,336000,Mbaye NIANG,90,starter,0,75,75,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331545?language=en,data/raw/2018/fifa/live/m015_300331545.json
2018,32,300331505,group,43879,Senegal,Japan,2,336000,Mbaye NIANG,90,starter,0,86,86,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331505?language=en,data/raw/2018/fifa/live/m032_300331505.json
2018,48,300331553,group,43879,Senegal,Colombia,3,336000,Mbaye NIANG,90,starter,0,86,86,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331553?language=en,data/raw/2018/fifa/live/m048_300331553.json
2018,15,300331545,group,43879,Senegal,Poland,1,368848,Youssouf SABALY,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331545?language=en,data/raw/2018/fifa/live/m015_300331545.json
2018,32,300331505,group,43879,Senegal,Japan,2,368848,Youssouf SABALY,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331505?language=en,data/raw/2018/fifa/live/m032_300331505.json
2018,48,300331553,group,43879,Senegal,Colombia,3,368848,Youssouf SABALY,90,starter,0,74,74,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331553?language=en,data/raw/2018/fifa/live/m048_300331553.json
2018,15,300331545,group,43879,Senegal,Poland,1,370169,Salif SANE,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331545?language=en,data/raw/2018/fifa/live/m015_300331545.json
2018,32,300331505,group,43879,Senegal,Japan,2,370169,Salif SANE,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331505?language=en,data/raw/2018/fifa/live/m032_300331505.json
2018,48,300331553,group,43879,Senegal,Colombia,3,370169,Salif SANE,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331553?language=en,data/raw/2018/fifa/live/m048_300331553.json
2018,15,300331545,group,43879,Senegal,Poland,1,395925,Cheikh NDOYE,90,used_substitute,62,90,28,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331545?language=en,data/raw/2018/fifa/live/m015_300331545.json
2018,32,300331505,group,43879,Senegal,Japan,2,395925,Cheikh NDOYE,90,used_substitute,81,90,9,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331505?language=en,data/raw/2018/fifa/live/m032_300331505.json
2018,48,300331553,group,43879,Senegal,Colombia,3,395925,Cheikh NDOYE,90,unused_substitute,,,0,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331553?language=en,data/raw/2018/fifa/live/m048_300331553.json
2018,14,300331554,group,43888,Tunisia,England,1,370575,Ferjani SASSI,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331554?language=en,data/raw/2018/fifa/live/m014_300331554.json
2018,29,300331547,group,43888,Tunisia,Belgium,2,370575,Ferjani SASSI,90,starter,0,59,59,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331547?language=en,data/raw/2018/fifa/live/m029_300331547.json
2018,46,300331520,group,43888,Tunisia,Panama,3,370575,Ferjani SASSI,90,starter,0,46,46,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331520?language=en,data/raw/2018/fifa/live/m046_300331520.json
2018,14,300331554,group,43888,Tunisia,England,1,407141,Ghaylen CHAALELI,90,unused_substitute,,,0,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331554?language=en,data/raw/2018/fifa/live/m014_300331554.json
2018,29,300331547,group,43888,Tunisia,Belgium,2,407141,Ghaylen CHAALELI,90,unused_substitute,,,0,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331547?language=en,data/raw/2018/fifa/live/m029_300331547.json
2018,46,300331520,group,43888,Tunisia,Panama,3,407141,Ghaylen CHAALELI,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331520?language=en,data/raw/2018/fifa/live/m046_300331520.json
2018,14,300331554,group,43888,Tunisia,England,1,407145,Anice BADRI,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331554?language=en,data/raw/2018/fifa/live/m014_300331554.json
2018,29,300331547,group,43888,Tunisia,Belgium,2,407145,Anice BADRI,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331547?language=en,data/raw/2018/fifa/live/m029_300331547.json
2018,46,300331520,group,43888,Tunisia,Panama,3,407145,Anice BADRI,90,used_substitute,46,90,44,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331520?language=en,data/raw/2018/fifa/live/m046_300331520.json
2018,10,300331529,group,43901,Costa Rica,Serbia,1,236536,Kendall WASTON,90,unused_substitute,,,0,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331529?language=en,data/raw/2018/fifa/live/m010_300331529.json
2018,25,300331540,group,43901,Costa Rica,Brazil,2,236536,Kendall WASTON,90,unused_substitute,,,0,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331540?language=en,data/raw/2018/fifa/live/m025_300331540.json
2018,42,300331534,group,43901,Costa Rica,Switzerland,3,236536,Kendall WASTON,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331534?language=en,data/raw/2018/fifa/live/m042_300331534.json
2018,10,300331529,group,43901,Costa Rica,Serbia,1,270143,David GUZMAN,90,starter,0,73,73,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331529?language=en,data/raw/2018/fifa/live/m010_300331529.json
2018,25,300331540,group,43901,Costa Rica,Brazil,2,270143,David GUZMAN,90,starter,0,83,83,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331540?language=en,data/raw/2018/fifa/live/m025_300331540.json
2018,42,300331534,group,43901,Costa Rica,Switzerland,3,270143,David GUZMAN,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331534?language=en,data/raw/2018/fifa/live/m042_300331534.json
2018,10,300331529,group,43901,Costa Rica,Serbia,1,307026,Cristian GAMBOA,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331529?language=en,data/raw/2018/fifa/live/m010_300331529.json
2018,25,300331540,group,43901,Costa Rica,Brazil,2,307026,Cristian GAMBOA,90,starter,0,75,75,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331540?language=en,data/raw/2018/fifa/live/m025_300331540.json
2018,42,300331534,group,43901,Costa Rica,Switzerland,3,307026,Cristian GAMBOA,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331534?language=en,data/raw/2018/fifa/live/m042_300331534.json
2018,10,300331529,group,43901,Costa Rica,Serbia,1,307529,Joel CAMPBELL,90,used_substitute,66,90,24,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331529?language=en,data/raw/2018/fifa/live/m010_300331529.json
2018,25,300331540,group,43901,Costa Rica,Brazil,2,307529,Joel CAMPBELL,90,unused_substitute,,,0,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331540?language=en,data/raw/2018/fifa/live/m025_300331540.json
2018,42,300331534,group,43901,Costa Rica,Switzerland,3,307529,Joel CAMPBELL,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331534?language=en,data/raw/2018/fifa/live/m042_300331534.json
2018,10,300331529,group,43901,Costa Rica,Serbia,1,339447,Johnny ACOSTA,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331529?language=en,data/raw/2018/fifa/live/m010_300331529.json
2018,25,300331540,group,43901,Costa Rica,Brazil,2,339447,Johnny ACOSTA,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331540?language=en,data/raw/2018/fifa/live/m025_300331540.json
2018,42,300331534,group,43901,Costa Rica,Switzerland,3,339447,Johnny ACOSTA,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331534?language=en,data/raw/2018/fifa/live/m042_300331534.json
2018,10,300331529,group,43901,Costa Rica,Serbia,1,339797,Francisco CALVO,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331529?language=en,data/raw/2018/fifa/live/m010_300331529.json
2018,25,300331540,group,43901,Costa Rica,Brazil,2,339797,Francisco CALVO,90,used_substitute,75,90,15,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331540?language=en,data/raw/2018/fifa/live/m025_300331540.json
2018,42,300331534,group,43901,Costa Rica,Switzerland,3,339797,Francisco CALVO,90,unused_substitute,,,0,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331534?language=en,data/raw/2018/fifa/live/m042_300331534.json
2018,11,300331502,group,43911,Mexico,Germany,1,238112,Hector MORENO,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331502?language=en,data/raw/2018/fifa/live/m011_300331502.json
2018,28,300331549,group,43911,Mexico,Korea Republic,2,238112,Hector MORENO,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331549?language=en,data/raw/2018/fifa/live/m028_300331549.json
2018,44,300331548,group,43911,Mexico,Sweden,3,238112,Hector MORENO,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331548?language=en,data/raw/2018/fifa/live/m044_300331548.json
2018,53,300331535,round_of_16,43911,Mexico,Brazil,4,238112,Hector MORENO,90,absent,,,0,https://api.fifa.com/api/v3/live/football/17/254645/275093/300331535?language=en,data/raw/2018/fifa/live/m053_300331535.json
2018,11,300331502,group,43911,Mexico,Germany,1,251352,Andres GUARDADO,90,starter,0,74,74,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331502?language=en,data/raw/2018/fifa/live/m011_300331502.json
2018,28,300331549,group,43911,Mexico,Korea Republic,2,251352,Andres GUARDADO,90,starter,0,68,68,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331549?language=en,data/raw/2018/fifa/live/m028_300331549.json
2018,44,300331548,group,43911,Mexico,Sweden,3,251352,Andres GUARDADO,90,starter,0,75,75,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331548?language=en,data/raw/2018/fifa/live/m044_300331548.json
2018,53,300331535,round_of_16,43911,Mexico,Brazil,4,251352,Andres GUARDADO,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275093/300331535?language=en,data/raw/2018/fifa/live/m053_300331535.json
2018,11,300331502,group,43911,Mexico,Germany,1,329092,Hector HERRERA,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331502?language=en,data/raw/2018/fifa/live/m011_300331502.json
2018,28,300331549,group,43911,Mexico,Korea Republic,2,329092,Hector HERRERA,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331549?language=en,data/raw/2018/fifa/live/m028_300331549.json
2018,44,300331548,group,43911,Mexico,Sweden,3,329092,Hector HERRERA,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331548?language=en,data/raw/2018/fifa/live/m044_300331548.json
2018,53,300331535,round_of_16,43911,Mexico,Brazil,4,329092,Hector HERRERA,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275093/300331535?language=en,data/raw/2018/fifa/live/m053_300331535.json
2018,11,300331502,group,43911,Mexico,Germany,1,371044,Miguel LAYUN,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331502?language=en,data/raw/2018/fifa/live/m011_300331502.json
2018,28,300331549,group,43911,Mexico,Korea Republic,2,371044,Miguel LAYUN,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331549?language=en,data/raw/2018/fifa/live/m028_300331549.json
2018,44,300331548,group,43911,Mexico,Sweden,3,371044,Miguel LAYUN,90,starter,0,89,89,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331548?language=en,data/raw/2018/fifa/live/m044_300331548.json
2018,53,300331535,round_of_16,43911,Mexico,Brazil,4,371044,Miguel LAYUN,90,used_substitute,46,90,44,https://api.fifa.com/api/v3/live/football/17/254645/275093/300331535?language=en,data/raw/2018/fifa/live/m053_300331535.json
2018,11,300331502,group,43911,Mexico,Germany,1,395518,Carlos SALCEDO,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331502?language=en,data/raw/2018/fifa/live/m011_300331502.json
2018,28,300331549,group,43911,Mexico,Korea Republic,2,395518,Carlos SALCEDO,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331549?language=en,data/raw/2018/fifa/live/m028_300331549.json
2018,44,300331548,group,43911,Mexico,Sweden,3,395518,Carlos SALCEDO,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275073/300331548?language=en,data/raw/2018/fifa/live/m044_300331548.json
2018,53,300331535,round_of_16,43911,Mexico,Brazil,4,395518,Carlos SALCEDO,90,starter,0,90,90,https://api.fifa.com/api/v3/live/football/17/254645/275093/300331535?language=en,data/raw/2018/fifa/live/m053_300331535.json
