edition,edition_status,match_number,stage,team_id,team,provider,has_in_play_player_card,first_card_id,fouls_before_first_card,status,source_url
2018,final,38,group,43929,Peru,StatsBomb open data,yes,2018-038-17054200000752,4,first_card_matched,https://github.com/statsbomb/open-data
2018,final,39,group,43876,Nigeria,StatsBomb open data,yes,2018-039-17054800000541,7,first_card_matched,https://github.com/statsbomb/open-data
2018,final,39,group,43922,Argentina,StatsBomb open data,yes,2018-039-17054800000819,10,first_card_matched,https://github.com/statsbomb/open-data
2018,final,40,group,43951,Iceland,StatsBomb open data,yes,2018-040-17054700000923,7,first_card_matched,https://github.com/statsbomb/open-data
2018,final,40,group,43938,Croatia,StatsBomb open data,yes,2018-040-17054700000221,0,first_card_matched,https://github.com/statsbomb/open-data
2018,final,41,group,1902465,Serbia,StatsBomb open data,yes,2018-041-17055300000532,6,first_card_matched,https://github.com/statsbomb/open-data
2018,final,41,group,43924,Brazil,StatsBomb open data,no,,,no_card,https://github.com/statsbomb/open-data
2018,final,42,group,43971,Switzerland,StatsBomb open data,yes,2018-042-17055400000562,,first_card_unmatched,https://github.com/statsbomb/open-data
2018,final,42,group,43901,Costa Rica,StatsBomb open data,yes,2018-042-17055400000215,,first_card_unmatched,https://github.com/statsbomb/open-data
2018,final,43,group,43822,Korea Republic,StatsBomb open data,yes,2018-043-17056000000151,2,first_card_matched,https://github.com/statsbomb/open-data
2018,final,43,group,43948,Germany,StatsBomb open data,no,,,no_card,https://github.com/statsbomb/open-data
2018,final,44,group,43911,Mexico,StatsBomb open data,yes,2018-044-17055900000011,0,first_card_matched,https://github.com/statsbomb/open-data
2018,final,44,group,43970,Sweden,StatsBomb open data,yes,2018-044-17055900000366,7,first_card_matched,https://github.com/statsbomb/open-data
2018,final,45,group,43942,England,StatsBomb open data,no,,,no_card,https://github.com/statsbomb/open-data
2018,final,45,group,43935,Belgium,StatsBomb open data,yes,2018-045-17056500000351,1,first_card_matched,https://github.com/statsbomb/open-data
2018,final,46,group,43914,Panama,StatsBomb open data,yes,2018-046-17056600001218,14,first_card_matched,https://github.com/statsbomb/open-data
2018,final,46,group,43888,Tunisia,StatsBomb open data,yes,2018-046-17056600000677,5,first_card_matched,https://github.com/statsbomb/open-data
2018,final,47,group,43819,Japan,StatsBomb open data,yes,2018-047-17057200001082,9,first_card_matched,https://github.com/statsbomb/open-data
2018,final,47,group,43962,Poland,StatsBomb open data,no,,,no_card,https://github.com/statsbomb/open-data
2018,final,48,group,43879,Senegal,StatsBomb open data,yes,2018-048-17057100000709,8,first_card_matched,https://github.com/statsbomb/open-data
2018,final,48,group,43926,Colombia,StatsBomb open data,yes,2018-048-17057100000574,9,first_card_matched,https://github.com/statsbomb/open-data
2018,final,49,round_of_16,43930,Uruguay,StatsBomb open data,no,,,no_card,https://github.com/statsbomb/open-data
2018,final,49,round_of_16,43963,Portugal,StatsBomb open data,yes,2018-049-17057800001414,13,first_card_matched,https://github.com/statsbomb/open-data
2018,final,50,round_of_16,43946,France,StatsBomb open data,yes,2018-050-17057700001021,14,first_card_matched,https://github.com/statsbomb/open-data
2018,final,50,round_of_16,43922,Argentina,StatsBomb open data,yes,2018-050-17057700000168,,first_card_unmatched,https://github.com/statsbomb/open-data
2018,final,51,round_of_16,43969,Spain,StatsBomb open data,yes,2018-051-17057900000717,3,first_card_matched,https://github.com/statsbomb/open-data
2018,final,51,round_of_16,43965,Russia,StatsBomb open data,yes,2018-051-17057900000968,11,first_card_matched,https://github.com/statsbomb/open-data
2018,final,52,round_of_16,43938,Croatia,StatsBomb open data,no,,,no_card,https://github.com/statsbomb/open-data
2018,final,52,round_of_16,43941,Denmark,StatsBomb open data,yes,2018-052-17058000001710,17,first_card_matched,https://github.com/statsbomb/open-data
2018,final,53,round_of_16,43924,Brazil,StatsBomb open data,yes,2018-053-17058100000641,5,first_card_matched,https://github.com/statsbomb/open-data
2018,final,53,round_of_16,43911,Mexico,StatsBomb open data,yes,2018-053-17058100000606,10,first_card_matched,https://github.com/statsbomb/open-data
2018,final,54,round_of_16,43935,Belgium,StatsBomb open data,no,,,no_card,https://github.com/statsbomb/open-data
2018,final,54,round_of_16,43819,Japan,StatsBomb open data,yes,2018-054-17058200000710,3,first_card_matched,https://github.com/statsbomb/open-data
2018,final,55,round_of_16,43970,Sweden,StatsBomb open data,yes,2018-055-17058300000483,3,first_card_matched,https://github.com/statsbomb/open-data
2018,final,55,round_of_16,43971,Switzerland,StatsBomb open data,yes,2018-055-17058300000934,9,first_card_matched,https://github.com/statsbomb/open-data
2018,final,56,round_of_16,43926,Colombia,StatsBomb open data,yes,2018-056-17058400000602,8,first_card_matched,https://github.com/statsbomb/open-data
2018,final,56,round_of_16,43942,England,StatsBomb open data,yes,2018-056-17058400000834,4,first_card_matched,https://github.com/statsbomb/open-data
2018,final,57,quarter_final,43930,Uruguay,StatsBomb open data,yes,2018-057-17058500000642,10,first_card_matched,https://github.com/statsbomb/open-data
2018,final,57,quarter_final,43946,France,StatsBomb open data,yes,2018-057-17058500000545,6,first_card_matched,https://github.com/statsbomb/open-data
2018,final,58,quarter_final,43924,Brazil,StatsBomb open data,yes,2018-058-17058600001287,13,first_card_matched,https://github.com/statsbomb/open-data
2018,final,58,quarter_final,43935,Belgium,StatsBomb open data,yes,2018-058-17058600000742,7,first_card_matched,https://github.com/statsbomb/open-data
2018,final,59,quarter_final,43965,Russia,StatsBomb open data,yes,2018-059-17058800001780,19,first_card_matched,https://github.com/statsbomb/open-data
2018,final,59,quarter_final,43938,Croatia,StatsBomb open data,yes,2018-059-17058800000567,1,first_card_matched,https://github.com/statsbomb/open-data
2018,final,60,quarter_final,43970,Sweden,StatsBomb open data,yes,2018-060-17058700001313,13,first_card_matched,https://github.com/statsbomb/open-data
2018,final,60,quarter_final,43942,England,StatsBomb open data,yes,2018-060-17058700001309,7,first_card_matched,https://github.com/statsbomb/open-data
2018,final,61,semi_final,43946,France,StatsBomb open data,yes,2018-061-17058900001347,4,first_card_matched,https://github.com/statsbomb/open-data
2018,final,61,semi_final,43935,Belgium,StatsBomb open data,yes,2018-061-17058900001021,10,first_card_matched,https://github.com/statsbomb/open-data
2018,final,62,semi_final,43938,Croatia,StatsBomb open data,yes,2018-062-17059000000706,13,first_card_matched,https://github.com/statsbomb/open-data
2018,final,62,semi_final,43942,England,StatsBomb open data,yes,2018-062-17059000000795,7,first_card_matched,https://github.com/statsbomb/open-data
2018,final,63,third_place,43935,Belgium,StatsBomb open data,yes,2018-063-17059100001562,12,first_card_matched,https://github.com/statsbomb/open-data
2018,final,63,third_place,43942,England,StatsBomb open data,yes,2018-063-17059100000936,2,first_card_matched,https://github.com/statsbomb/open-data
2018,final,64,final,43946,France,StatsBomb open data,yes,2018-064-17059200000421,5,first_card_matched,https://github.com/statsbomb/open-data
2018,final,64,final,43938,Croatia,StatsBomb open data,yes,2018-064-17059200001354,13,first_card_matched,https://github.com/statsbomb/open-data
2022,final,1,group,43834,Qatar,StatsBomb open data,yes,2022-001-18185300000239,2,first_card_matched,https://github.com/statsbomb/open-data
2022,final,1,group,43927,Ecuador,StatsBomb open data,yes,2022-001-18185300000447,2,first_card_matched,https://github.com/statsbomb/open-data
2022,final,2,group,43879,Senegal,StatsBomb open data,yes,2022-002-18185200001281,11,first_card_matched,https://github.com/statsbomb/open-data
2022,final,2,group,43960,Netherlands,StatsBomb open data,yes,2022-002-18185200000842,11,first_card_matched,https://github.com/statsbomb/open-data
2022,final,3,group,43942,England,StatsBomb open data,no,,,no_card,https://github.com/statsbomb/open-data
2022,final,3,group,43817,Iran,StatsBomb open data,yes,2022-003-18185800000235,2,first_card_matched,https://github.com/statsbomb/open-data
2022,final,4,group,43921,United States,StatsBomb open data,yes,2022-004-18185900000220,1,first_card_matched,https://github.com/statsbomb/open-data
2022,final,4,group,43974,Wales,StatsBomb open data,yes,2022-004-18185900000648,2,first_card_matched,https://github.com/statsbomb/open-data
2022,final,5,group,43946,France,StatsBomb open data,no,,,no_card,https://github.com/statsbomb/open-data
2022,final,5,group,43976,Australia,StatsBomb open data,yes,2022-005-18187100001010,5,first_card_matched,https://github.com/statsbomb/open-data
2022,final,6,group,43941,Denmark,StatsBomb open data,yes,2022-006-18187000000414,4,first_card_matched,https://github.com/statsbomb/open-data
2022,final,6,group,43888,Tunisia,StatsBomb open data,yes,2022-006-18187000001432,7,first_card_matched,https://github.com/statsbomb/open-data
2022,final,7,group,43911,Mexico,StatsBomb open data,yes,2022-007-18186500000436,4,first_card_matched,https://github.com/statsbomb/open-data
2022,final,7,group,43962,Poland,StatsBomb open data,yes,2022-007-18186500001125,14,first_card_matched,https://github.com/statsbomb/open-data
2022,final,8,group,43922,Argentina,StatsBomb open data,no,,,no_card,https://github.com/statsbomb/open-data
2022,final,8,group,43835,Saudi Arabia,StatsBomb open data,yes,2022-008-18186400001103,16,first_card_matched,https://github.com/statsbomb/open-data
2022,final,9,group,43935,Belgium,StatsBomb open data,yes,2022-009-18188300000149,1,first_card_matched,https://github.com/statsbomb/open-data
2022,final,9,group,43899,Canada,StatsBomb open data,yes,2022-009-18188300001377,12,first_card_matched,https://github.com/statsbomb/open-data
2022,final,10,group,43969,Spain,StatsBomb open data,no,,,no_card,https://github.com/statsbomb/open-data
2022,final,10,group,43901,Costa Rica,StatsBomb open data,yes,2022-010-18187700001292,8,first_card_matched,https://github.com/statsbomb/open-data
2022,final,11,group,43948,Germany,StatsBomb open data,no,,,no_card,https://github.com/statsbomb/open-data
2022,final,11,group,43819,Japan,StatsBomb open data,no,,,no_card,https://github.com/statsbomb/open-data
2022,final,12,group,43872,Morocco,StatsBomb open data,yes,2022-012-18188200001309,11,first_card_matched,https://github.com/statsbomb/open-data
2022,final,12,group,43938,Croatia,StatsBomb open data,no,,,no_card,https://github.com/statsbomb/open-data
2022,final,13,group,43971,Switzerland,StatsBomb open data,yes,2022-013-18188800001158,7,first_card_matched,https://github.com/statsbomb/open-data
2022,final,13,group,43849,Cameroon,StatsBomb open data,yes,2022-013-18188800000693,4,first_card_matched,https://github.com/statsbomb/open-data
2022,final,14,group,43930,Uruguay,StatsBomb open data,yes,2022-014-18189400000901,4,first_card_matched,https://github.com/statsbomb/open-data
2022,final,14,group,43822,Korea Republic,StatsBomb open data,yes,2022-014-18189400001367,9,first_card_matched,https://github.com/statsbomb/open-data
2022,final,15,group,43963,Portugal,StatsBomb open data,yes,2022-015-18189500001392,13,first_card_matched,https://github.com/statsbomb/open-data
2022,final,15,group,43860,Ghana,StatsBomb open data,yes,2022-015-18189500000765,11,first_card_matched,https://github.com/statsbomb/open-data
2022,final,16,group,43924,Brazil,StatsBomb open data,no,,,no_card,https://github.com/statsbomb/open-data
2022,final,16,group,1902465,Serbia,StatsBomb open data,yes,2022-016-18188900000109,1,first_card_matched,https://github.com/statsbomb/open-data
2022,final,17,group,43974,Wales,StatsBomb open data,yes,2022-017-18186000000707,6,first_card_matched,https://github.com/statsbomb/open-data
2022,final,17,group,43817,Iran,StatsBomb open data,yes,2022-017-18186000001379,9,first_card_matched,https://github.com/statsbomb/open-data
2022,final,18,group,43834,Qatar,StatsBomb open data,yes,2022-018-18185400000300,1,first_card_matched,https://github.com/statsbomb/open-data
2022,final,18,group,43879,Senegal,StatsBomb open data,yes,2022-018-18185400000448,2,first_card_matched,https://github.com/statsbomb/open-data
2022,final,19,group,43960,Netherlands,StatsBomb open data,no,,,no_card,https://github.com/statsbomb/open-data
2022,final,19,group,43927,Ecuador,StatsBomb open data,yes,2022-019-18185500001027,7,first_card_matched,https://github.com/statsbomb/open-data
2022,final,20,group,43942,England,StatsBomb open data,no,,,no_card,https://github.com/statsbomb/open-data
2022,final,20,group,43921,United States,StatsBomb open data,no,,,no_card,https://github.com/statsbomb/open-data
2022,final,21,group,43888,Tunisia,StatsBomb open data,yes,2022-021-18187200000410,3,first_card_matched,https://github.com/statsbomb/open-data
2022,final,21,group,43976,Australia,StatsBomb open data,no,,,no_card,https://github.com/statsbomb/open-data
2022,final,22,group,43962,Poland,StatsBomb open data,yes,2022-022-18186600000256,2,first_card_matched,https://github.com/statsbomb/open-data
2022,final,22,group,43835,Saudi Arabia,StatsBomb open data,yes,2022-022-18186600000315,3,first_card_matched,https://github.com/statsbomb/open-data
2022,final,23,group,43946,France,StatsBomb open data,yes,2022-023-18187300000720,3,first_card_matched,https://github.com/statsbomb/open-data
2022,final,23,group,43941,Denmark,StatsBomb open data,yes,2022-023-18187300000381,1,first_card_matched,https://github.com/statsbomb/open-data
2022,final,24,group,43922,Argentina,StatsBomb open data,yes,2022-024-18186700000601,4,first_card_matched,https://github.com/statsbomb/open-data
2022,final,24,group,43911,Mexico,StatsBomb open data,yes,2022-024-18186700000330,5,first_card_matched,https://github.com/statsbomb/open-data
2022,final,25,group,43819,Japan,StatsBomb open data,yes,2022-025-18187800000786,11,first_card_matched,https://github.com/statsbomb/open-data
2022,final,25,group,43901,Costa Rica,StatsBomb open data,yes,2022-025-18187800000753,6,first_card_matched,https://github.com/statsbomb/open-data
2022,final,26,group,43935,Belgium,StatsBomb open data,yes,2022-026-18188400000466,3,first_card_matched,https://github.com/statsbomb/open-data
2022,final,26,group,43872,Morocco,StatsBomb open data,yes,2022-026-18188400001509,15,first_card_matched,https://github.com/statsbomb/open-data
2022,final,27,group,43938,Croatia,StatsBomb open data,yes,2022-027-18188500001031,8,first_card_matched,https://github.com/statsbomb/open-data
2022,final,27,group,43899,Canada,StatsBomb open data,yes,2022-027-18188500000977,3,first_card_matched,https://github.com/statsbomb/open-data
2022,final,28,group,43969,Spain,StatsBomb open data,yes,2022-028-18187900000812,7,first_card_matched,https://github.com/statsbomb/open-data
2022,final,28,group,43948,Germany,StatsBomb open data,yes,2022-028-18187900000709,7,first_card_matched,https://github.com/statsbomb/open-data
2022,final,29,group,43849,Cameroon,StatsBomb open data,yes,2022-029-18189000000343,3,first_card_matched,https://github.com/statsbomb/open-data
2022,final,29,group,1902465,Serbia,StatsBomb open data,yes,2022-029-18189000000697,5,first_card_matched,https://github.com/statsbomb/open-data
2022,final,30,group,43822,Korea Republic,StatsBomb open data,yes,2022-030-18189600000374,7,first_card_matched,https://github.com/statsbomb/open-data
2022,final,30,group,43860,Ghana,StatsBomb open data,yes,2022-030-18189600000318,1,first_card_matched,https://github.com/statsbomb/open-data
2022,final,31,group,43924,Brazil,StatsBomb open data,yes,2022-031-18189100000939,6,first_card_matched,https://github.com/statsbomb/open-data
2022,final,31,group,43971,Switzerland,StatsBomb open data,yes,2022-031-18189100000916,8,first_card_matched,https://github.com/statsbomb/open-data
2022,final,32,group,43963,Portugal,StatsBomb open data,yes,2022-032-18189700000618,1,first_card_matched,https://github.com/statsbomb/open-data
2022,final,32,group,43930,Uruguay,StatsBomb open data,yes,2022-032-18189700000111,3,first_card_matched,https://github.com/statsbomb/open-data
2022,final,33,group,43974,Wales,StatsBomb open data,yes,2022-033-18186300000423,6,first_card_matched,https://github.com/statsbomb/open-data
2022,final,33,group,43942,England,StatsBomb open data,no,,,no_card,https://github.com/statsbomb/open-data
2022,final,34,group,43817,Iran,StatsBomb open data,yes,2022-034-18186200001243,17,first_card_matched,https://github.com/statsbomb/open-data
2022,final,34,group,43921,United States,StatsBomb open data,yes,2022-034-18186200000671,2,first_card_matched,https://github.com/statsbomb/open-data
2022,final,35,group,43927,Ecuador,StatsBomb open data,no,,,no_card,https://github.com/statsbomb/open-data
2022,final,35,group,43879,Senegal,StatsBomb open data,yes,2022-035-18185600000942,6,first_card_matched,https://github.com/statsbomb/open-data
2022,final,36,group,43960,Netherlands,StatsBomb open data,yes,2022-036-18185700000969,9,first_card_matched,https://github.com/statsbomb/open-data
2022,final,36,group,43834,Qatar,StatsBomb open data,no,,,no_card,https://github.com/statsbomb/open-data
2022,final,37,group,43976,Australia,StatsBomb open data,yes,2022-037-18187400000064,0,first_card_matched,https://github.com/statsbomb/open-data
2022,final,37,group,43941,Denmark,StatsBomb open data,yes,2022-037-18187400001234,8,first_card_matched,https://github.com/statsbomb/open-data
2022,final,38,group,43888,Tunisia,StatsBomb open data,yes,2022-038-18187500000449,0,first_card_matched,https://github.com/statsbomb/open-data
2022,final,38,group,43946,France,StatsBomb open data,no,,,no_card,https://github.com/statsbomb/open-data
2022,final,39,group,43962,Poland,StatsBomb open data,yes,2022-039-18186900001395,7,first_card_matched,https://github.com/statsbomb/open-data
2022,final,39,group,43922,Argentina,StatsBomb open data,yes,2022-039-18186900000853,7,first_card_matched,https://github.com/statsbomb/open-data
2022,final,40,group,43835,Saudi Arabia,StatsBomb open data,yes,2022-040-18186800000416,3,first_card_matched,https://github.com/statsbomb/open-data
2022,final,40,group,43911,Mexico,StatsBomb open data,yes,2022-040-18186800000241,2,first_card_matched,https://github.com/statsbomb/open-data
2022,final,41,group,43938,Croatia,StatsBomb open data,no,,,no_card,https://github.com/statsbomb/open-data
2022,final,41,group,43935,Belgium,StatsBomb open data,yes,2022-041-18188700001254,6,first_card_matched,https://github.com/statsbomb/open-data
2022,final,42,group,43899,Canada,StatsBomb open data,yes,2022-042-18188600000139,1,first_card_matched,https://github.com/statsbomb/open-data
2022,final,42,group,43872,Morocco,StatsBomb open data,no,,,no_card,https://github.com/statsbomb/open-data
2022,final,43,group,43819,Japan,StatsBomb open data,yes,2022-043-18188100000758,5,first_card_matched,https://github.com/statsbomb/open-data
2022,final,43,group,43969,Spain,StatsBomb open data,no,,,no_card,https://github.com/statsbomb/open-data
2022,final,44,group,43901,Costa Rica,StatsBomb open data,yes,2022-044-18188000001311,2,first_card_matched,https://github.com/statsbomb/open-data
2022,final,44,group,43948,Germany,StatsBomb open data,no,,,no_card,https://github.com/statsbomb/open-data
2022,final,45,group,43860,Ghana,StatsBomb open data,yes,2022-045-18189800001454,16,first_card_matched,https://github.com/statsbomb/open-data
2022,final,45,group,43930,Uruguay,StatsBomb open data,yes,2022-045-18189800000311,3,first_card_matched,https://github.com/statsbomb/open-data
2022,final,46,group,43822,Korea Republic,StatsBomb open data,yes,2022-046-18189900000585,4,first_card_matched,https://github.com/statsbomb/open-data
2022,final,46,group,43963,Portugal,StatsBomb open data,no,,,no_card,https://github.com/statsbomb/open-data
2022,final,47,group,1902465,Serbia,StatsBomb open data,yes,2022-047-18189200000715,6,first_card_matched,https://github.com/statsbomb/open-data
2022,final,47,group,43971,Switzerland,StatsBomb open data,yes,2022-047-18189200000252,0,first_card_matched,https://github.com/statsbomb/open-data
2022,final,48,group,43849,Cameroon,StatsBomb open data,yes,2022-048-18189300000119,2,first_card_matched,https://github.com/statsbomb/open-data
2022,final,48,group,43924,Brazil,StatsBomb open data,yes,2022-048-18189300000128,0,first_card_matched,https://github.com/statsbomb/open-data
2022,final,49,round_of_16,43960,Netherlands,StatsBomb open data,yes,2022-049-18190000000974,6,first_card_matched,https://github.com/statsbomb/open-data
2022,final,49,round_of_16,43921,United States,StatsBomb open data,no,,,no_card,https://github.com/statsbomb/open-data
2022,final,50,round_of_16,43922,Argentina,StatsBomb open data,no,,,no_card,https://github.com/statsbomb/open-data
2022,final,50,round_of_16,43976,Australia,StatsBomb open data,yes,2022-050-18190100000292,5,first_card_matched,https://github.com/statsbomb/open-data
2022,final,51,round_of_16,43942,England,StatsBomb open data,no,,,no_card,https://github.com/statsbomb/open-data
2022,final,51,round_of_16,43879,Senegal,StatsBomb open data,yes,2022-051-18190300001185,10,first_card_matched,https://github.com/statsbomb/open-data
2022,final,52,round_of_16,43946,France,StatsBomb open data,yes,2022-052-18190200000577,3,first_card_matched,https://github.com/statsbomb/open-data
2022,final,52,round_of_16,43962,Poland,StatsBomb open data,yes,2022-052-18190200000825,5,first_card_matched,https://github.com/statsbomb/open-data
2022,final,53,round_of_16,43819,Japan,StatsBomb open data,no,,,no_card,https://github.com/statsbomb/open-data
2022,final,53,round_of_16,43938,Croatia,StatsBomb open data,yes,2022-053-18190400001492,11,first_card_matched,https://github.com/statsbomb/open-data
2022,final,54,round_of_16,43924,Brazil,StatsBomb open data,no,,,no_card,https://github.com/statsbomb/open-data
2022,final,54,round_of_16,43822,Korea Republic,StatsBomb open data,yes,2022-054-18190500000711,4,first_card_matched,https://github.com/statsbomb/open-data
2022,final,55,round_of_16,43872,Morocco,StatsBomb open data,yes,2022-055-18190600001448,11,first_card_matched,https://github.com/statsbomb/open-data
2022,final,55,round_of_16,43969,Spain,StatsBomb open data,yes,2022-055-18190600001289,11,first_card_matched,https://github.com/statsbomb/open-data
2022,final,56,round_of_16,43963,Portugal,StatsBomb open data,no,,,no_card,https://github.com/statsbomb/open-data
2022,final,56,round_of_16,43971,Switzerland,StatsBomb open data,yes,2022-056-18190700000640,4,first_card_matched,https://github.com/statsbomb/open-data
2022,final,57,quarter_final,43960,Netherlands,StatsBomb open data,yes,2022-057-18190900000673,8,first_card_matched,https://github.com/statsbomb/open-data
2022,final,57,quarter_final,43922,Argentina,StatsBomb open data,yes,2022-057-18190900000674,4,first_card_matched,https://github.com/statsbomb/open-data
2022,final,58,quarter_final,43938,Croatia,StatsBomb open data,yes,2022-058-18190800000524,6,first_card_matched,https://github.com/statsbomb/open-data
2022,final,58,quarter_final,43924,Brazil,StatsBomb open data,yes,2022-058-18190800000440,2,first_card_matched,https://github.com/statsbomb/open-data
2022,final,59,quarter_final,43942,England,StatsBomb open data,yes,2022-059-18191100001286,8,first_card_matched,https://github.com/statsbomb/open-data
2022,final,59,quarter_final,43946,France,StatsBomb open data,yes,2022-059-18191100000658,6,first_card_matched,https://github.com/statsbomb/open-data
2022,final,60,quarter_final,43872,Morocco,StatsBomb open data,yes,2022-060-18191000001098,12,first_card_matched,https://github.com/statsbomb/open-data
2022,final,60,quarter_final,43963,Portugal,StatsBomb open data,yes,2022-060-18191000001349,8,first_card_matched,https://github.com/statsbomb/open-data
2022,final,61,semi_final,43922,Argentina,StatsBomb open data,yes,2022-061-18191200001195,14,first_card_matched,https://github.com/statsbomb/open-data
2022,final,61,semi_final,43938,Croatia,StatsBomb open data,yes,2022-061-18191200000582,2,first_card_matched,https://github.com/statsbomb/open-data
2022,final,62,semi_final,43946,France,StatsBomb open data,no,,,no_card,https://github.com/statsbomb/open-data
2022,final,62,semi_final,43872,Morocco,StatsBomb open data,yes,2022-062-18191300000464,1,first_card_matched,https://github.com/statsbomb/open-data
2022,final,63,third_place,43938,Croatia,StatsBomb open data,no,,,no_card,https://github.com/statsbomb/open-data
2022,final,63,third_place,43872,Morocco,StatsBomb open data,yes,2022-063-18191400001109,10,first_card_matched,https://github.com/statsbomb/open-data
2022,final,64,final,43922,Argentina,StatsBomb open data,yes,2022-064-18191500000790,9,first_card_matched,https://github.com/statsbomb/open-data
2022,final,64,final,43946,France,StatsBomb open data,yes,2022-064-18191500000951,11,first_card_matched,https://github.com/statsbomb/open-data
2026,provisional_M100,1,group,43911,Mexico,FIFA timeline,yes,2026-001-928372749,3,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,1,group,43883,South Africa,FIFA timeline,yes,2026-001-563317787,3,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,2,group,43822,Korea Republic,FIFA timeline,yes,2026-002-1531978956,8,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,2,group,43995,Czechia,FIFA timeline,no,,,no_card,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,3,group,43899,Canada,FIFA timeline,yes,2026-003-17897476,2,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,3,group,44037,Bosnia and Herzegovina,FIFA timeline,yes,2026-003-2024266773,6,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,4,group,43921,USA,FIFA timeline,yes,2026-004-196399234,6,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,4,group,43928,Paraguay,FIFA timeline,yes,2026-004-84897876,1,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,5,group,43908,Haiti,FIFA timeline,yes,2026-005-1907432629,9,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,5,group,43967,Scotland,FIFA timeline,yes,2026-005-1530249407,9,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,6,group,43976,Australia,FIFA timeline,no,,,no_card,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,6,group,43972,Türkiye,FIFA timeline,yes,2026-006-1947191578,3,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,7,group,43924,Brazil,FIFA timeline,yes,2026-007-2036497562,5,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,7,group,43872,Morocco,FIFA timeline,no,,,no_card,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,8,group,43834,Qatar,FIFA timeline,yes,2026-008-282370065,1,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,8,group,43971,Switzerland,FIFA timeline,yes,2026-008-2016806944,5,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,9,group,43854,Côte d'Ivoire,FIFA timeline,yes,2026-009-800913912,3,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,9,group,43927,Ecuador,FIFA timeline,yes,2026-009-221867454,7,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,10,group,43948,Germany,FIFA timeline,no,,,no_card,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,10,group,1895293,Curaçao,FIFA timeline,no,,,no_card,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,11,group,43960,Netherlands,FIFA timeline,yes,2026-011-1314982255,3,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,11,group,43819,Japan,FIFA timeline,no,,,no_card,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,12,group,43970,Sweden,FIFA timeline,no,,,no_card,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,12,group,43888,Tunisia,FIFA timeline,yes,2026-012-1192408625,4,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,13,group,43835,Saudi Arabia,FIFA timeline,yes,2026-013-272137359,4,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,13,group,43930,Uruguay,FIFA timeline,no,,,no_card,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,14,group,43969,Spain,FIFA timeline,yes,2026-014-1545725988,9,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,14,group,43850,Cabo Verde,FIFA timeline,yes,2026-014-2030108680,0,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,15,group,43817,IR Iran,FIFA timeline,yes,2026-015-109153558,8,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,15,group,43978,New Zealand,FIFA timeline,no,,,no_card,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
