edition,edition_status,card_id,match_number,stage,team_id,team,player_id,player,card_type,minute_label,reason_class,provider,reconciliation_status,fouls_strictly_before_card,foul_linked,fouls_through_card,provenance_status,official_source_url,event_source_url
2014,final,2014-064-209116,64,final,43922,Argentina,228528,KUN AGUERO,Y,64',foul_play,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://api.fifa.com/api/v3/timelines/17/251164/255959/300186501?language=en,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-064-209109,64,final,43948,Germany,196752,Bastian SCHWEINSTEIGER,Y,28',foul_play,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://api.fifa.com/api/v3/timelines/17/251164/255959/300186501?language=en,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-064-209112,64,final,43948,Germany,311148,Benedikt HOEWEDES,Y,33',foul_play,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://api.fifa.com/api/v3/timelines/17/251164/255959/300186501?language=en,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2018,final,2018-001-17052500001485,1,group,43835,Saudi Arabia,218083,TAISEER,Y,90'+3',foul_play,StatsBomb open data,matched,11,true,12,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331503?language=en,https://github.com/statsbomb/open-data
2018,final,2018-001-17052500001406,1,group,43965,Russia,371639,GOLOVIN,Y,88',foul_play,StatsBomb open data,matched,20,true,21,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331503?language=en,https://github.com/statsbomb/open-data
2018,final,2018-002-17052600001575,2,group,43855,Egypt,407023,MORSY,Y,90'+4',foul_play,StatsBomb open data,unmatched,,,,provider_card_unmatched,https://api.fifa.com/api/v3/timelines/17/254645/275073/300353632?language=en,https://github.com/statsbomb/open-data
2018,final,2018-002-17052600001612,2,group,43855,Egypt,344640,A. HEGAZY,Y,90'+6',foul_play,StatsBomb open data,matched,15,true,16,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300353632?language=en,https://github.com/statsbomb/open-data
2018,final,2018-003-17053200000475,3,group,43963,Portugal,395206,B. FERNANDES,Y,28',foul_play,StatsBomb open data,matched,1,true,2,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331524?language=en,https://github.com/statsbomb/open-data
2018,final,2018-003-17053200000306,3,group,43969,Spain,303034,SERGIO,Y,17',foul_play,StatsBomb open data,matched,2,true,3,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331524?language=en,https://github.com/statsbomb/open-data
2018,final,2018-004-17053100000124,4,group,43817,Iran,213170,SHOJAEI. M,Y,10',foul_play,StatsBomb open data,matched,2,true,3,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331526?language=en,https://github.com/statsbomb/open-data
2018,final,2018-004-17053100000646,4,group,43817,Iran,379886,A. JAHANBAKHSH,Y,47',foul_play,StatsBomb open data,matched,7,true,8,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331526?language=en,https://github.com/statsbomb/open-data
2018,final,2018-004-17053100001142,4,group,43817,Iran,330659,KARIM,Y,90'+2',foul_play,StatsBomb open data,matched,15,true,16,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331526?language=en,https://github.com/statsbomb/open-data
2018,final,2018-004-17053100000469,4,group,43872,Morocco,232674,EL AHMADI,Y,34',foul_play,StatsBomb open data,matched,7,true,8,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331526?language=en,https://github.com/statsbomb/open-data
2018,final,2018-005-17053700001183,5,group,43946,France,404566,TOLISSO,Y,76',foul_play,StatsBomb open data,matched,13,true,14,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331533?language=en,https://github.com/statsbomb/open-data
2018,final,2018-005-17053700000194,5,group,43976,Australia,321697,LECKIE,Y,13',foul_play,StatsBomb open data,matched,4,true,5,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331533?language=en,https://github.com/statsbomb/open-data
2018,final,2018-005-17053700000938,5,group,43976,Australia,397717,RISDON,Y,57',foul_play,StatsBomb open data,matched,14,true,15,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331533?language=en,https://github.com/statsbomb/open-data
2018,final,2018-005-17053700001366,5,group,43976,Australia,349342,BEHICH,Y,87',foul_play,StatsBomb open data,matched,17,true,18,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331533?language=en,https://github.com/statsbomb/open-data
2018,final,2018-006-17053800000568,6,group,43929,Peru,392903,TAPIA,Y,38',foul_play,StatsBomb open data,matched,5,true,6,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331528?language=en,https://github.com/statsbomb/open-data
2018,final,2018-006-17053800001189,6,group,43941,Denmark,372855,DELANEY,Y,86',foul_play,StatsBomb open data,matched,16,true,17,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331528?language=en,https://github.com/statsbomb/open-data
2018,final,2018-006-17053800001287,6,group,43941,Denmark,336133,YURARY,Y,90'+3',foul_play,StatsBomb open data,matched,19,true,20,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331528?language=en,https://github.com/statsbomb/open-data
2018,final,2018-008-17054400001046,8,group,43876,Nigeria,395529,EKONG,Y,70',foul_play,StatsBomb open data,matched,10,true,11,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331523?language=en,https://github.com/statsbomb/open-data
2018,final,2018-008-17054400000482,8,group,43938,Croatia,296633,RAKITIĆ,Y,30',foul_play,StatsBomb open data,matched,8,true,9,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331523?language=en,https://github.com/statsbomb/open-data
2018,final,2018-008-17054400001260,8,group,43938,Croatia,380000,BROZOVIĆ,Y,89',foul_play,StatsBomb open data,matched,20,true,21,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331523?language=en,https://github.com/statsbomb/open-data
2018,final,2018-009-17055000000838,9,group,43924,Brazil,308386,CASEMIRO,Y,47',foul_play,StatsBomb open data,matched,4,true,5,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331525?language=en,https://github.com/statsbomb/open-data
2018,final,2018-009-17055000000522,9,group,43971,Switzerland,196605,LICHTSTEINER,Y,31',foul_play,StatsBomb open data,unmatched,,,,provider_card_unmatched,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331525?language=en,https://github.com/statsbomb/open-data
2018,final,2018-009-17055000001137,9,group,43971,Switzerland,356411,SCHÄR,Y,65',foul_play,StatsBomb open data,matched,9,true,10,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331525?language=en,https://github.com/statsbomb/open-data
2018,final,2018-009-17055000001166,9,group,43971,Switzerland,216627,BEHRAMI,Y,68',foul_play,StatsBomb open data,matched,10,true,11,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331525?language=en,https://github.com/statsbomb/open-data
2018,final,2018-010-17054900000924,10,group,1902465,Serbia,214388,IVANOVIĆ,Y,59',foul_play,StatsBomb open data,matched,6,true,7,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331529?language=en,https://github.com/statsbomb/open-data
2018,final,2018-010-17054900001470,10,group,1902465,Serbia,294103,PRIJOVIĆ,Y,90'+8',foul_play,StatsBomb open data,matched,13,false,13,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331529?language=en,https://github.com/statsbomb/open-data
2018,final,2018-010-17054900000357,10,group,43901,Costa Rica,339797,F. CALVO,Y,22',foul_play,StatsBomb open data,matched,5,true,6,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331529?language=en,https://github.com/statsbomb/open-data
2018,final,2018-010-17054900000887,10,group,43901,Costa Rica,270143,D. GUZMAN,Y,56',foul_play,StatsBomb open data,matched,13,true,14,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331529?language=en,https://github.com/statsbomb/open-data
2018,final,2018-011-17055500000601,11,group,43911,Mexico,238112,H. MORENO,Y,40',time_wasting,StatsBomb open data,matched,9,false,9,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331502?language=en,https://github.com/statsbomb/open-data
2018,final,2018-011-17055500001426,11,group,43911,Mexico,329092,H. HERRERA,Y,90',other_nonfoul,StatsBomb open data,matched,13,true,14,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331502?language=en,https://github.com/statsbomb/open-data
2018,final,2018-011-17055500001322,11,group,43948,Germany,321722,MÜLLER,Y,83',foul_play,StatsBomb open data,matched,10,true,11,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331502?language=en,https://github.com/statsbomb/open-data
2018,final,2018-011-17055500001352,11,group,43948,Germany,311150,HUMMELS,Y,84',foul_play,StatsBomb open data,matched,11,true,12,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331502?language=en,https://github.com/statsbomb/open-data
2018,final,2018-012-17055600000184,12,group,43822,Korea Republic,321745,S W KIM,Y,13',foul_play,StatsBomb open data,matched,3,true,4,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331499?language=en,https://github.com/statsbomb/open-data
2018,final,2018-012-17055600000880,12,group,43822,Korea Republic,395083,H C HWANG,Y,55',foul_play,StatsBomb open data,matched,16,true,17,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331499?language=en,https://github.com/statsbomb/open-data
2018,final,2018-012-17055600000939,12,group,43970,Sweden,401465,CLAESSON,Y,61',foul_play,StatsBomb open data,matched,12,true,13,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331499?language=en,https://github.com/statsbomb/open-data
2018,final,2018-013-17056100000323,13,group,43914,Panama,337232,DAVIS,Y,18',foul_play,StatsBomb open data,matched,3,true,4,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331539?language=en,https://github.com/statsbomb/open-data
2018,final,2018-013-17056100000729,13,group,43914,Panama,400416,BARCENAS,Y,45'+2',foul_play,StatsBomb open data,matched,9,true,10,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331539?language=en,https://github.com/statsbomb/open-data
2018,final,2018-013-17056100000791,13,group,43914,Panama,267700,COOPER,Y,49',foul_play,StatsBomb open data,matched,11,true,12,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331539?language=en,https://github.com/statsbomb/open-data
2018,final,2018-013-17056100000827,13,group,43914,Panama,385031,MURILLO,Y,51',foul_play,StatsBomb open data,matched,13,true,14,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331539?language=en,https://github.com/statsbomb/open-data
2018,final,2018-013-17056100000890,13,group,43914,Panama,269514,GODOY,Y,57',dissent,StatsBomb open data,matched,16,false,16,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331539?language=en,https://github.com/statsbomb/open-data
2018,final,2018-013-17056100000246,13,group,43935,Belgium,358122,MEUNIER,Y,14',foul_play,StatsBomb open data,matched,3,true,4,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331539?language=en,https://github.com/statsbomb/open-data
2018,final,2018-013-17056100000908,13,group,43935,Belgium,290904,VERTONGHEN,Y,59',foul_play,StatsBomb open data,matched,11,false,11,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331539?language=en,https://github.com/statsbomb/open-data
2018,final,2018-013-17056100001322,13,group,43935,Belgium,358120,DE BRUYNE,Y,88',foul_play,StatsBomb open data,matched,15,true,16,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331539?language=en,https://github.com/statsbomb/open-data
2018,final,2018-014-17056200000455,14,group,43942,England,356750,WALKER,Y,34',foul_play,StatsBomb open data,matched,1,true,2,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331554?language=en,https://github.com/statsbomb/open-data
2018,final,2018-015-17056700000805,15,group,43879,Senegal,370169,S. SANE,Y,49',foul_play,StatsBomb open data,matched,7,true,8,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331545?language=en,https://github.com/statsbomb/open-data
2018,final,2018-015-17056700001096,15,group,43879,Senegal,332314,GANA,Y,72',foul_play,StatsBomb open data,unmatched,,,,provider_card_unmatched,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331545?language=en,https://github.com/statsbomb/open-data
2018,final,2018-015-17056700000212,15,group,43962,Poland,269735,KRYCHOWIAK,Y,12',foul_play,StatsBomb open data,matched,2,true,3,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331545?language=en,https://github.com/statsbomb/open-data
2018,final,2018-016-17056800001487,16,group,43819,Japan,198117,KAWASHIMA,Y,90'+3',time_wasting,StatsBomb open data,unmatched,,,,provider_card_unmatched,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331550?language=en,https://github.com/statsbomb/open-data
2018,final,2018-016-17056800000070,16,group,43926,Colombia,280487,C. SANCHEZ,R,4',foul_play,StatsBomb open data,matched,0,true,1,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331550?language=en,https://github.com/statsbomb/open-data
2018,final,2018-016-17056800001015,16,group,43926,Colombia,394377,BARRIOS,Y,64',foul_play,StatsBomb open data,matched,10,true,11,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331550?language=en,https://github.com/statsbomb/open-data
2018,final,2018-016-17056800001322,16,group,43926,Colombia,269058,JAMES,Y,86',foul_play,StatsBomb open data,matched,11,true,12,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331550?language=en,https://github.com/statsbomb/open-data
2018,final,2018-017-17052700000926,17,group,43855,Egypt,363863,M. TREZIGUET,Y,57',foul_play,StatsBomb open data,matched,8,true,9,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331495?language=en,https://github.com/statsbomb/open-data
2018,final,2018-017-17052700001303,17,group,43965,Russia,358871,SMOLOV,Y,84',foul_play,StatsBomb open data,matched,7,true,8,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331495?language=en,https://github.com/statsbomb/open-data
2018,final,2018-019-17053300000649,19,group,43872,Morocco,305954,BENATIA,Y,40',unknown,StatsBomb open data,matched,9,true,10,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331511?language=en,https://github.com/statsbomb/open-data
2018,final,2018-019-17053300001474,19,group,43963,Portugal,319491,ADRIEN,Y,90'+2',foul_play,StatsBomb open data,matched,17,true,18,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331511?language=en,https://github.com/statsbomb/open-data
2018,final,2018-020-17053400001233,20,group,43817,Iran,384795,V. AMIRI,Y,79',foul_play,StatsBomb open data,matched,10,true,11,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331496?language=en,https://github.com/statsbomb/open-data
2018,final,2018-020-17053400001479,20,group,43817,Iran,346735,OMID,Y,90'+2',foul_play,StatsBomb open data,matched,13,true,14,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331496?language=en,https://github.com/statsbomb/open-data
2018,final,2018-021-17053900000377,21,group,43929,Peru,225497,GUERRERO,Y,23',unknown,StatsBomb open data,matched,4,false,4,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331527?language=en,https://github.com/statsbomb/open-data
2018,final,2018-021-17053900001329,21,group,43929,Peru,397696,AQUINO,Y,81',foul_play,StatsBomb open data,matched,11,true,12,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331527?language=en,https://github.com/statsbomb/open-data
2018,final,2018-021-17053900000276,21,group,43946,France,358014,MATUIDI,Y,16',foul_play,StatsBomb open data,matched,1,true,2,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331527?language=en,https://github.com/statsbomb/open-data
2018,final,2018-021-17053900001407,21,group,43946,France,367388,POGBA,Y,86',foul_play,StatsBomb open data,matched,9,true,10,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331527?language=en,https://github.com/statsbomb/open-data
2018,final,2018-022-17054000000590,22,group,43941,Denmark,336133,YURARY,Y,37',foul_play,StatsBomb open data,matched,2,true,3,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331518?language=en,https://github.com/statsbomb/open-data
2018,final,2018-022-17054000001309,22,group,43941,Denmark,395448,SISTO,Y,84',dissent,StatsBomb open data,matched,7,false,7,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331518?language=en,https://github.com/statsbomb/open-data
2018,final,2018-023-17054500000856,23,group,43922,Argentina,266796,MERCADO,Y,51',foul_play,StatsBomb open data,matched,9,true,10,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331513?language=en,https://github.com/statsbomb/open-data
2018,final,2018-023-17054500001334,23,group,43922,Argentina,310116,OTAMENDI,Y,85',other_nonfoul,StatsBomb open data,matched,17,false,17,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331513?language=en,https://github.com/statsbomb/open-data
2018,final,2018-023-17054500001343,23,group,43922,Argentina,401204,ACUÑA,Y,87',foul_play,StatsBomb open data,matched,17,true,18,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331513?language=en,https://github.com/statsbomb/open-data
2018,final,2018-023-17054500000584,23,group,43938,Croatia,369058,REBIĆ,Y,39',foul_play,StatsBomb open data,matched,9,true,10,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331513?language=en,https://github.com/statsbomb/open-data
2018,final,2018-023-17054500000931,23,group,43938,Croatia,375518,MANDŽUKIĆ,Y,58',foul_play,StatsBomb open data,matched,14,true,15,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331513?language=en,https://github.com/statsbomb/open-data
2018,final,2018-023-17054500001072,23,group,43938,Croatia,336485,VRSALJKO,Y,67',foul_play,StatsBomb open data,matched,16,true,17,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331513?language=en,https://github.com/statsbomb/open-data
2018,final,2018-023-17054500001433,23,group,43938,Croatia,297373,ĆORLUKA,Y,90'+4',foul_play,StatsBomb open data,unmatched,,,,provider_card_unmatched,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331513?language=en,https://github.com/statsbomb/open-data
2018,final,2018-024-17054600000631,24,group,43876,Nigeria,411700,IDOWU,Y,44',foul_play,StatsBomb open data,matched,6,true,7,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331497?language=en,https://github.com/statsbomb/open-data
2018,final,2018-025-17055100001423,25,group,43901,Costa Rica,339447,J. ACOSTA,Y,84',time_wasting,StatsBomb open data,matched,15,false,15,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331540?language=en,https://github.com/statsbomb/open-data
2018,final,2018-025-17055100001384,25,group,43924,Brazil,314197,NEYMAR JR,Y,81',dissent,StatsBomb open data,matched,11,false,11,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331540?language=en,https://github.com/statsbomb/open-data
2018,final,2018-025-17055100001385,25,group,43924,Brazil,308366,P. COUTINHO,Y,81',unknown,StatsBomb open data,matched,11,false,11,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331540?language=en,https://github.com/statsbomb/open-data
2018,final,2018-026-17055200000510,26,group,1902465,Serbia,385545,SERGEJ,Y,33',foul_play,StatsBomb open data,matched,4,true,5,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300340183?language=en,https://github.com/statsbomb/open-data
2018,final,2018-026-17055200000588,26,group,1902465,Serbia,365641,MILIVOJEVIĆ,Y,39',foul_play,StatsBomb open data,matched,6,true,7,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300340183?language=en,https://github.com/statsbomb/open-data
2018,final,2018-026-17055200000689,26,group,1902465,Serbia,310082,MATIĆ,Y,45'+2',foul_play,StatsBomb open data,matched,8,true,9,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300340183?language=en,https://github.com/statsbomb/open-data
2018,final,2018-026-17055200001306,26,group,1902465,Serbia,370456,MITROVIĆ,Y,87',foul_play,StatsBomb open data,matched,18,false,18,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300340183?language=en,https://github.com/statsbomb/open-data
2018,final,2018-026-17055200001352,26,group,43971,Switzerland,321653,SHAQIRI,Y,90'+1',other_nonfoul,StatsBomb open data,matched,12,false,12,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300340183?language=en,https://github.com/statsbomb/open-data
2018,final,2018-027-17055700001108,27,group,43948,Germany,299442,BOATENG,Y,71',foul_play,StatsBomb open data,matched,8,true,9,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331501?language=en,https://github.com/statsbomb/open-data
2018,final,2018-027-17055700001234,27,group,43948,Germany,299442,BOATENG,Y2,82',foul_play,StatsBomb open data,matched,11,true,12,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331501?language=en,https://github.com/statsbomb/open-data
2018,final,2018-027-17055700000806,27,group,43970,Sweden,360340,EKDAL,Y,52',foul_play,StatsBomb open data,matched,5,true,6,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331501?language=en,https://github.com/statsbomb/open-data
2018,final,2018-027-17055700001413,27,group,43970,Sweden,214675,LARSSON,Y,90'+7',foul_play,StatsBomb open data,matched,16,true,17,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331501?language=en,https://github.com/statsbomb/open-data
2018,final,2018-028-17055800000814,28,group,43822,Korea Republic,375754,Y G KIM,Y,58',foul_play,StatsBomb open data,matched,14,true,15,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331549?language=en,https://github.com/statsbomb/open-data
2018,final,2018-028-17055800000902,28,group,43822,Korea Republic,363578,Y LEE,Y,63',foul_play,StatsBomb open data,matched,15,true,16,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331549?language=en,https://github.com/statsbomb/open-data
2018,final,2018-028-17055800000988,28,group,43822,Korea Republic,390081,S W LEE,Y,72',foul_play,StatsBomb open data,unmatched,,,,provider_card_unmatched,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331549?language=en,https://github.com/statsbomb/open-data
2018,final,2018-028-17055800001091,28,group,43822,Korea Republic,356534,W Y JUNG,Y,80',foul_play,StatsBomb open data,matched,20,true,21,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331549?language=en,https://github.com/statsbomb/open-data
2018,final,2018-029-17056300000201,29,group,43888,Tunisia,370575,SASSI,Y,14',dissent,StatsBomb open data,matched,3,true,4,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331547?language=en,https://github.com/statsbomb/open-data
2018,final,2018-030-17056400000115,30,group,43914,Panama,267700,COOPER,Y,10',foul_play,StatsBomb open data,matched,0,true,1,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331546?language=en,https://github.com/statsbomb/open-data
2018,final,2018-030-17056400000519,30,group,43914,Panama,385030,ESCOBAR,Y,45',dissent,StatsBomb open data,matched,6,false,6,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331546?language=en,https://github.com/statsbomb/open-data
2018,final,2018-030-17056400001019,30,group,43914,Panama,385031,MURILLO,Y,72',foul_play,StatsBomb open data,matched,8,true,9,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331546?language=en,https://github.com/statsbomb/open-data
2018,final,2018-030-17056400000267,30,group,43942,England,411303,LOFTUS-CHEEK,Y,23',foul_play,StatsBomb open data,matched,6,true,7,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331546?language=en,https://github.com/statsbomb/open-data
2018,final,2018-031-17057000001031,31,group,43962,Poland,406995,BEDNAREK,Y,61',foul_play,StatsBomb open data,matched,9,true,10,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331508?language=en,https://github.com/statsbomb/open-data
2018,final,2018-031-17057000001366,31,group,43962,Poland,402079,GÓRALSKI,Y,85',foul_play,StatsBomb open data,matched,14,true,15,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331508?language=en,https://github.com/statsbomb/open-data
2018,final,2018-032-17056900000953,32,group,43819,Japan,271255,INUI,Y,68',foul_play,StatsBomb open data,matched,6,true,7,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331505?language=en,https://github.com/statsbomb/open-data
2018,final,2018-032-17056900001296,32,group,43819,Japan,289027,HASEBE,Y,90'+4',foul_play,StatsBomb open data,matched,8,true,9,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331505?language=en,https://github.com/statsbomb/open-data
2018,final,2018-032-17056900000829,32,group,43879,Senegal,336000,NIANG,Y,59',foul_play,StatsBomb open data,matched,8,false,8,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331505?language=en,https://github.com/statsbomb/open-data
2018,final,2018-032-17056900001227,32,group,43879,Senegal,368848,SABALY,Y,90',foul_play,StatsBomb open data,matched,12,true,13,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331505?language=en,https://github.com/statsbomb/open-data
2018,final,2018-032-17056900001235,32,group,43879,Senegal,395925,CH. NDOYE,Y,90'+1',foul_play,StatsBomb open data,matched,13,true,14,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331505?language=en,https://github.com/statsbomb/open-data
2018,final,2018-033-17052900000132,33,group,43965,Russia,379988,GAZINSKII,Y,9',foul_play,StatsBomb open data,unmatched,,,,provider_card_unmatched,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331516?language=en,https://github.com/statsbomb/open-data
2018,final,2018-033-17052900000342,33,group,43965,Russia,375357,SMOLNIKOV,Y,28',foul_play,StatsBomb open data,matched,6,true,7,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331516?language=en,https://github.com/statsbomb/open-data
2018,final,2018-033-17052900000466,33,group,43965,Russia,375357,SMOLNIKOV,Y2,36',foul_play,StatsBomb open data,matched,8,true,9,provider_card_matched_and_ordered,https://api.fifa.com/api/v3/timelines/17/254645/275073/300331516?language=en,https://github.com/statsbomb/open-data
